平台,link,品牌,产品,型号,类别,价格,总评价数,好评率,好评数,中评数,差评数,追评数,晒图数,标题,产品ID,抓取时间
京东,https://item.jd.com/27552032154.html,海尔（haier）,海尔（haier）成人电动牙刷,海尔/Haier电动牙刷成人充电声波牙刷家用自动软毛防水震动净白 玫瑰金8刷头,家用电器,248.00,8,1.0,8,0,0,0,0,"海尔/Haier', '充电声波', '家用自动软毛防水震动净白 玫瑰金8刷头",27552032154,2018-05-17 23:55:09
京东,https://item.jd.com/26395742028.html,百邦（BAIBANG）,百邦（BAIBANG）成人电动牙刷,百邦（BAIBANG）超声波电动牙刷 家用口腔护理充电式全自动软毛牙刷 成人情侣款套装 粉色单人CFD0901,家用电器,328.00,500,0.99,500,2,3,4,30,"百邦（BAIBANG）超声波', ' 家用口腔护理充电式全自动软毛', ' ', '情侣款套装 粉色单人CFD0901",26395742028,2018-05-17 23:55:09
京东,https://item.jd.com/17124831502.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,【520礼物】飞利浦（PHILIPS） 电动牙刷 成人声波震动牙刷 钻石亮白智能 5种模式 4个刷头 hx9954蓝牙版 星空蓝,家用电器,2099.00,1,1.0,1,0,0,0,0,"礼物】飞利浦（PHILIPS） ', ' ', '声波震动', ' 钻石亮白智能 5种模式 4个刷头 hx9954蓝牙版 星空蓝",17124831502,2018-05-17 23:55:09
京东,https://item.jd.com/11103594367.html,罗曼（ROAMAN）,罗曼（ROAMAN）成人电动牙刷,罗曼（ROAMAN） 声波电动牙刷5档成人充电式智能净白声波儿童震动家 神秘黑,家用电器,299.00,2000,0.99,2000,7,7,10,70,"罗曼（ROAMAN） 声波', '5档', '充电式智能净白声波儿童震动家 神秘黑",11103594367,2018-05-17 23:55:09
京东,https://item.jd.com/28122282853.html,langtian,langtian成人电动牙刷,langtian浪天电动牙刷成人家用情侣无需充电式声波自动牙刷软毛防水 浪漫粉高配Pro-五档+4刷头+刷头盖,家用电器,149.90,5,1.0,5,0,0,0,5,"浪天', '家用情侣无需充电式声波自动', '软毛防水 浪漫粉高配Pro-五档+4刷头+刷头盖",28122282853,2018-05-17 23:55:09
京东,https://item.jd.com/11118359723.html,罗曼（ROAMAN）,罗曼（ROAMAN）成人电动牙刷,罗曼（ROAMAN） 电动牙刷RM-8873成人充电式声波牙刷软毛美白智能自动牙刷 白色,家用电器,1299.00,40,1.0,40,0,0,1,0,"罗曼（ROAMAN） ', 'RM-8873', '充电式声波', '软毛美白智能自动', ' 白色",11118359723,2018-05-17 23:55:09
京东,https://item.jd.com/27436764049.html,菲特尔（feiteer）,菲特尔（feiteer）成人电动牙刷,【5个刷头】菲特尔（feiteer）电动牙刷成人T013充电式儿童声波震动牙刷清除牙渍旅行家用防水 魅影灰,家用电器,199.00,10,1.0,10,0,0,0,5,"个刷头】菲特尔（feiteer）', 'T013充电式儿童声波震动', '清除牙渍旅行家用防水 魅影灰",27436764049,2018-05-17 23:55:09
京东,https://item.jd.com/20622471368.html,PHILIPS,PHILIPS成人电动牙刷,飞利浦（PHILIPS）电动牙刷成人充电式 声波震动牙刷 声波电动牙刷 HX3226/41樱花粉,家用电器,269.00,30,1.0,30,0,0,0,1,"飞利浦（PHILIPS）', '充电式 声波震动', ' 声波', ' HX3226/41樱花粉",20622471368,2018-05-17 23:55:09
京东,https://item.jd.com/12538179943.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷HX9352/04 钻石亮白型 充电式成人声波震动 魅力 HX9352/04  黑钻,家用电器,1099.00,80,1.0,80,0,0,0,0,"飞利浦（PHILIPS） ', 'HX9352/04 钻石亮白型 充电式', '声波震动 魅力 HX9352/04  黑钻",12538179943,2018-05-17 23:55:09
京东,https://item.jd.com/15358467776.html,真汉子,真汉子成人电动牙刷,真汉子 儿童成人智能电动牙刷全身水洗 干电池 便携软毛刷 宝石蓝,家用电器,29.00,100,0.95,100,4,2,0,8,"真汉子 儿童', '智能', '全身水洗 干电池 便携软毛刷 宝石蓝",15358467776,2018-05-17 23:55:10
京东,https://item.jd.com/11242940279.html,百力英伦,百力英伦成人电动牙刷,百力英伦 电动牙刷 成人 感应充电旋转式自动牙刷牙齿清洁器洗牙带牙刷头美牙仪器 深蓝色,家用电器,119.00,200,0.97,200,5,2,2,20,"百力英伦 ', ' ', ' 感应充电旋转式自动', '牙齿清洁器洗牙带', '头美牙仪器 深蓝色",11242940279,2018-05-17 23:55:10
京东,https://item.jd.com/22626931188.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷充电式 成人声波震动牙刷 刷头 节日礼物 情侣组合 白钻+黑钻,家用电器,1999.00,300,0.99,300,2,1,3,20,"飞利浦（PHILIPS） ', '充电式 ', '声波震动', ' 刷头 节日礼物 情侣组合 白钻+黑钻",22626931188,2018-05-17 23:55:10
京东,https://item.jd.com/25536324902.html,Joincare,Joincare成人电动牙刷,Joincare 声波电动牙刷成人家用充电式无线声波震动自动智能定时防水亮白软毛情侣洁牙 经典绿（共8只原装刷头，2年不用买）,家用电器,269.00,700,1.0,700,0,0,3,50,"声波', '家用充电式无线声波震动自动智能定时防水亮白软毛情侣洁牙 经典绿（共8只原装刷头，2年不用买",25536324902,2018-05-17 23:55:10
京东,https://item.jd.com/13239053781.html,铂瑞,铂瑞成人电动牙刷,铂瑞 TB-009声波电动牙刷成人儿童充电式家用智能自动软毛炫彩外观 绿色,家用电器,69.00,1,1.0,1,0,0,0,0,"铂瑞 TB-009声波', '儿童充电式家用智能自动软毛炫彩外观 绿色",13239053781,2018-05-17 23:55:10
京东,https://item.jd.com/23254331938.html,罗曼（ROAMAN）,罗曼（ROAMAN）成人电动牙刷,罗曼（ROAMAN） 电动牙刷成人 自动牙刷充电式家用防水软毛电动牙刷头儿童声波牙刷T5 罗曼T5 魔力黑,家用电器,279.00,30,0.9,30,0,3,0,1,"罗曼（ROAMAN） ', ' 自动', '充电式家用防水软毛', '头儿童声波', 'T5 罗曼T5 魔力黑",23254331938,2018-05-17 23:55:10
京东,https://item.jd.com/16429886687.html,美看（Mcomb）,美看（Mcomb）成人电动牙刷,香港Mcomb（美看）声波电动牙刷 磁悬浮马达 感应式充电 智能定时 成人防水电动牙刷 黑色 三档,家用电器,268.00,1700,0.99,1700,3,0,0,50,"香港Mcomb（美看）声波', ' 磁悬浮马达 感应式充电 智能定时 ', '防水', ' 黑色 三档",16429886687,2018-05-17 23:55:10
京东,https://item.jd.com/26432792562.html,真汉子,真汉子成人电动牙刷,真汉子 儿童成人智能电动牙刷声波震动全身水洗 干电池 便携软毛刷 荧光粉+2个刷头,家用电器,33.90,20,1.0,20,0,0,0,2,"真汉子 儿童', '智能', '声波震动全身水洗 干电池 便携软毛刷 荧光粉+2个刷头",26432792562,2018-05-17 23:55:10
京东,https://item.jd.com/13855316044.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉（seago） 赛嘉 电动牙刷成人 儿童声波震动牙刷 软毛 成人充电款 青丘蓝  （五档模式）,家用电器,128.00,100,0.95,100,6,3,0,10,"赛嘉（seago） 赛嘉 ', ' 儿童声波震动', ' 软毛 ', '充电款 青丘蓝  （五档模式",13855316044,2018-05-17 23:55:10
京东,https://item.jd.com/10338225517.html,TOMONI,TOMONI成人电动牙刷,日本进口minimum电动牙刷儿童电动牙刷成人声波震动自动牙刷婴幼儿电池式电动牙刷 成人款DB-3清新绿,家用电器,79.00,400,0.96,400,7,6,1,10,"日本进口minimum', '儿童', '声波震动自动', '婴幼儿电池式', ' ', '款DB-3清新绿",10338225517,2018-05-17 23:55:10
京东,https://item.jd.com/28159132666.html,罗曼（ROAMAN）,罗曼（ROAMAN）成人电动牙刷,罗曼（ROAMAN） 电动牙刷成人款充电式声波震动牙刷软毛美白智能自动牙刷口腔护理RM-ST051 ST051银色,家用电器,239.00,0,1.0,0,0,0,0,0,"罗曼（ROAMAN） ', '款充电式声波震动', '软毛美白智能自动', '口腔护理RM-ST051 ST051银色",28159132666,2018-05-17 23:55:10
京东,https://item.jd.com/20598876642.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 成人充电式声波震动HX6761+HX6730情侣款,家用电器,699.00,7,1.0,7,0,0,0,0,"飞利浦（PHILIPS） ', ' ', '充电式声波震动HX6761+HX6730情侣款",20598876642,2018-05-17 23:55:10
京东,https://item.jd.com/11398162304.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（Philips）声波震动牙刷HX5751充电式成人电动牙刷,家用电器,199.00,10,1.0,10,0,0,0,0,"飞利浦（Philips）声波震动', 'HX5751充电式",11398162304,2018-05-17 23:55:10
京东,https://item.jd.com/20911318670.html,iSonic,iSonic成人电动牙刷,iSonic 智能声波电动牙刷成人PST3 无线感应充电式软毛刷头情侣牙刷 香槟金,家用电器,399.00,30,1.0,30,0,0,0,0,"智能声波', 'PST3 无线感应充电式软毛刷头情侣', ' 香槟金",20911318670,2018-05-17 23:55:10
京东,https://item.jd.com/21595299179.html,美看（Mcomb）,美看（Mcomb）成人电动牙刷,美看（Mcomb） 香港美看U6成人电动牙刷 声波震动刷 磁悬浮电机 充电牙刷 新款三档（5刷头）苹果绿,家用电器,189.00,20,0.96,20,0,1,0,3,"美看（Mcomb） 香港美看U6', ' 声波震动刷 磁悬浮电机 充电', ' 新款三档（5刷头）苹果绿",21595299179,2018-05-17 23:55:10
京东,https://item.jd.com/13009377644.html,minimum,minimum成人电动牙刷,【日本学校保健会推荐】原装进口minimum儿童电动牙刷声波震动成人电动牙刷软毛自动牙刷智 少年黄+刷头,家用电器,119.00,90,0.98,90,0,1,0,2,"日本学校保健会推荐】原装进口minimum儿童', '声波震动', '软毛自动', '智 少年黄+刷头",13009377644,2018-05-17 23:55:10
京东,https://item.jd.com/13855316041.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉（seago） 赛嘉 电动牙刷成人 儿童声波震动牙刷 软毛 儿童款-柠檬黄（4-14岁）,家用电器,59.00,100,0.95,100,6,3,0,10,"赛嘉（seago） 赛嘉 ', ' 儿童声波震动', ' 软毛 儿童款-柠檬黄（4-14岁",13855316041,2018-05-17 23:55:10
京东,https://item.jd.com/20342698569.html,松下（Panasonic）,松下（Panasonic）成人电动牙刷,松下（Panasonic） 电动牙刷成人充电式声波震动牙刷 智能计时 细软毛刷 天竺蓝EW-DM71-A,家用电器,259.00,60,1.0,60,0,0,2,0,"松下（Panasonic） ', '充电式声波震动', ' 智能计时 细软毛刷 天竺蓝EW-DM71-A",20342698569,2018-05-17 23:55:10
京东,https://item.jd.com/25334274026.html,拜尔（BAIR）,拜尔（BAIR）成人电动牙刷,拜尔（BAIR） 拜尔旋转自动牙刷成人电动牙刷软毛刷头充电式防水家用智能情侣 黑色,家用电器,198.00,2,1.0,2,0,0,0,1,"拜尔（BAIR） 拜尔旋转自动', '软毛刷头充电式防水家用智能情侣 黑色",25334274026,2018-05-17 23:55:10
京东,https://item.jd.com/10059112732.html,同同家（TTJ）,同同家（TTJ）成人电动牙刷,同同家（TTJ） 电动牙刷T9 成人充电式牙刷情侣 自动牙刷 儿童防水声波电动牙刷 白/金配TT901,家用电器,388.00,9300,0.98,9200,60,30,30,700,"同同家（TTJ） ', 'T9 ', '充电式', '情侣 自动', ' 儿童防水声波', ' 白/金配TT901",10059112732,2018-05-17 23:55:11
京东,https://item.jd.com/1726278417.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉（seago） 智能声波电动牙刷 成人三档变频 浪漫白,家用电器,149.00,3100,0.96,3000,60,50,1,400,"赛嘉（seago） 智能声波', ' ', '三档变频 浪漫白",1726278417,2018-05-17 23:55:11
京东,https://item.jd.com/12650558463.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 成人声波电动牙刷 充电式口腔护理电牙刷 HX6223,家用电器,499.00,2,1.0,2,0,0,0,0,"飞利浦（PHILIPS） ', '声波', ' 充电式口腔护理电', ' HX6223",12650558463,2018-05-17 23:55:11
京东,https://item.jd.com/1726487633.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉（seago） 电动牙刷家用成人自动声波震动牙刷软毛情侣款 儿童款 （4-14岁）,家用电器,59.00,7600,0.93,7100,300,200,10,700,"赛嘉（seago） ', '家用', '自动声波震动', '软毛情侣款 儿童款 （4-14岁",1726487633,2018-05-17 23:55:11
京东,https://item.jd.com/1728477959.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉 成人声波电动牙刷  儿童卡通电动牙刷 906粉+906蓝色,家用电器,78.00,700,0.95,700,10,10,3,100,"赛嘉 ', '声波', '  儿童卡通', ' 906粉+906蓝色",1728477959,2018-05-17 23:55:11
京东,https://item.jd.com/25328482982.html,拜尔（BAIR）,拜尔（BAIR）成人电动牙刷,拜尔（BAIR） 拜尔 声波牙刷自动牙刷成人电动牙刷1支（颜色随机）,家用电器,98.00,70,1.0,70,0,0,0,0,"拜尔（BAIR） 拜尔 声波', '自动', '1支（颜色随机",25328482982,2018-05-17 23:55:11
京东,https://item.jd.com/1776415052.html,舒宁,舒宁成人电动牙刷,舒宁 Supecare/电动牙刷成人儿童正畸声波震动软毛自动牙刷 玫瑰粉色,家用电器,69.00,300,0.97,200,5,4,0,10,"舒宁 Supecare/', '儿童正畸声波震动软毛自动', ' 玫瑰粉色",1776415052,2018-05-17 23:55:11
京东,https://item.jd.com/17204642806.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 飞利浦电动牙刷成人充电式声波震动电动牙刷智能净白牙齿 HX3130（绿 色）,家用电器,199.00,400,0.97,400,7,3,9,5,"飞利浦（PHILIPS） 飞利浦', '充电式声波震动', '智能净白牙齿 HX3130（绿 色",17204642806,2018-05-17 23:55:11
京东,https://item.jd.com/18068716307.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）声波震动牙刷HX9332成人电动牙刷USB充电感应玻璃杯充电式 HX9352/04魅力黑钻（注册送刷头）,家用电器,1268.00,0,1.0,0,0,0,0,0,"飞利浦（PHILIPS）声波震动', 'HX9332', 'USB充电感应玻璃杯充电式 HX9352/04魅力黑钻（注册送刷头",18068716307,2018-05-17 23:55:11
京东,https://item.jd.com/19996989528.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人钻石亮白型充电式智能蓝牙声波震动牙刷 HX9924/12 钛金黑,家用电器,1549.00,7,1.0,7,0,0,0,0,"飞利浦（PHILIPS） ', '钻石亮白型充电式智能蓝牙声波震动', ' HX9924/12 钛金黑",19996989528,2018-05-17 23:55:11
京东,https://item.jd.com/23329573215.html,多希尔,多希尔成人电动牙刷,多希尔 声波电动牙刷成人充电式家用自动牙刷电动软毛 白色,家用电器,188.00,30,1.0,30,0,0,0,0,"多希尔 声波', '充电式家用自动', '软毛 白色",23329573215,2018-05-17 23:55:11
京东,https://item.jd.com/1473560333.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉（seago） 赛嘉 声波电动牙刷 成人两档变频自动定时声波震动牙刷 天之蓝,家用电器,68.00,100,0.95,100,5,3,0,10,"赛嘉（seago） 赛嘉 声波', ' ', '两档变频自动定时声波震动', ' 天之蓝",1473560333,2018-05-17 23:55:11
京东,https://item.jd.com/18799079655.html,维他密斯,维他密斯成人电动牙刷,维他密斯 电动牙刷成人充电式自动牙刷声波软毛牙刷防水情侣牙刷新款 V2030预见黑 / 配8刷头(礼盒装),家用电器,149.00,200,1.0,200,0,0,7,20,"维他密斯 ', '充电式自动', '声波软毛', '防水情侣', '新款 V2030预见黑 / 配8刷头(礼盒装",18799079655,2018-05-17 23:55:11
京东,https://item.jd.com/27601396739.html,小米（MI）,小米（MI）成人电动牙刷,【速发】小米（MI）电动牙刷 米家声波电动牙刷 充电式自动家用软毛成人儿童智能牙刷头 智能电动牙刷,家用电器,195.00,7,1.0,7,0,0,0,0,"速发】小米（MI）', ' 米家声波', ' 充电式自动家用软毛', '儿童智能', '头 智能",27601396739,2018-05-17 23:55:12
京东,https://item.jd.com/11348974462.html,ximalong,ximalong成人电动牙刷,ximalong 智能声波电动牙刷 成人充电式自动声波震动电动牙刷 二年换新 情侣两支装,家用电器,195.00,600,0.98,600,4,7,6,100,"智能声波', ' ', '充电式自动声波震动', ' 二年换新 情侣两支装",11348974462,2018-05-17 23:55:12
京东,https://item.jd.com/1726378218.html,赛嘉（seago）,赛嘉（seago）成人电动牙刷,赛嘉（seago） 赛嘉 成人便携式声波震动电动牙刷 机身防水 深沉紫,家用电器,49.00,70,0.93,70,1,4,0,5,"赛嘉（seago） 赛嘉 ', '便携式声波震动', ' 机身防水 深沉紫",1726378218,2018-05-17 23:55:12
京东,https://item.jd.com/26993231592.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人充电式声波情侣自动牙刷青春系列(HX6730升级) 欢悦紫HX6263/62-配3支刷头,家用电器,499.00,500,0.99,500,0,3,0,2,"飞利浦（PHILIPS） ', '充电式声波情侣自动', '青春系列(HX6730升级) 欢悦紫HX6263/62-配3支刷头",26993231592,2018-05-17 23:55:12
京东,https://item.jd.com/10717947982.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷HX9362 成人声波电动牙刷充电自动牙刷奢宠粉色钻,家用电器,1099.00,10,1.0,10,0,0,0,4,"飞利浦（PHILIPS） ', 'HX9362 ', '声波', '充电自动', '奢宠粉色钻",10717947982,2018-05-17 23:55:12
京东,https://item.jd.com/19439463421.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 成人牙龈护理型声波震动自动牙刷 HX6616/50-配2支刷头,家用电器,428.00,5,1.0,5,0,0,0,0,"飞利浦（PHILIPS） ', ' ', '牙龈护理型声波震动自动', ' HX6616/50-配2支刷头",19439463421,2018-05-17 23:55:12
京东,https://item.jd.com/16587036258.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷HX6231成人充电式声波震动牙刷性价比优HX6730 HX6231/01,家用电器,299.00,200,0.97,200,2,3,1,10,"飞利浦（PHILIPS） ', 'HX6231', '充电式声波震动', '性价比优HX6730 HX6231/01",16587036258,2018-05-17 23:55:12
